Sherpa Kids Mornington Park,"Mornington Park Primary School  40 Robertson Dr, MORNINGTON, VIC 3931",MORNINGTON,3931,Centre-Based Care,40,Significant Improvement Required
Sherpa Kids Rosedale,"1-23 Cricket Street, ROSEDALE, VIC 3847",ROSEDALE,3847,Centre-Based Care,24,Provisional – Not Yet Assessed
Sherpa Kids Sunshine,"Sunshine Harvester Pri School  132 Hertford Rd, SUNSHINE, VIC 3020",SUNSHINE,3020,Centre-Based Care,23,Provisional – Not Yet Assessed
Sherwood Park Child Care Centre,"Princes Highway, WARRNAMBOOL, VIC 3280",WARRNAMBOOL,3280,Centre-Based Care,35,Meeting NQS
SHINE BRIGHT FAMILY DAY CARE PTY. LTD.,"U 3  51 Cherry St, WERRIBEE, VIC 3030",WERRIBEE,3030,Family Day Care,,Provisional – Not Yet Assessed
Shine Early Learning Centre Brooklyn Pty Ltd,"565 Geelong Rd, BROOKLYN, VIC 3012",BROOKLYN,3012,Centre-Based Care,64,Provisional – Not Yet Assessed
Shine Family Day Care Pty Ltd,"Suite 7A, Level 1  100 Furlong Road, CAIRNLEA, VIC 3023",CAIRNLEA,3023,Family Day Care,,Working Towards NQS
Shining Stars Family Day Care Services,"23  28 Rutland Rd, BOX HILL, VIC 3128",BOX HILL,3128,Family Day Care,,Provisional – Not Yet Assessed
Shirley Robertson Childrens Centre,"1A Cameron Street, COBURG, VIC 3058",COBURG,3058,Centre-Based Care,75,Meeting NQS
Sholem Aleichem OSHC - Extend,"11 Sinclair St, ELSTERNWICK, VIC 3185",ELSTERNWICK,3185,Centre-Based Care,30,Meeting NQS
Sholem Aleichem Preschool Education Centre,"51 Elisabeth Street, ELSTERNWICK, VIC 3185",ELSTERNWICK,3185,Centre-Based Care,121,Exceeding NQS
Shooting Stars Early Learning for Life,"8 Elizabeth Street, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,44,Meeting NQS
Showgrounds Children's Centre,"320 Epsom Road, FLEMINGTON, VIC 3031",FLEMINGTON,3031,Centre-Based Care,163,Meeting NQS
Silkwood Stars Childcare Centre,"17 Wentworth Avenue, ROWVILLE, VIC 3178",ROWVILLE,3178,Centre-Based Care,50,Meeting NQS
Silverton Primary School OSH Care,"77 - 123 Jacksons Road, NOBLE PARK NORTH, VIC 3174",NOBLE PARK NORTH,3174,Centre-Based Care,75,Meeting NQS
Simpson and District Kindergarten,"1 Princetown Road, SIMPSON, VIC 3266",SIMPSON,3266,Centre-Based Care,37,Exceeding NQS
Skipton Kindergarten,"11 Montgomery Street, SKIPTON, VIC 3361",SKIPTON,3361,Centre-Based Care,18,Exceeding NQS
Skye Children's Co-op,"9-11 Skye Street, MACLEOD, VIC 3085",MACLEOD,3085,Centre-Based Care,42,Meeting NQS
Small Miracles Family Day Care Pty Ltd,"22 Herbert St, FOOTSCRAY, VIC 3011",FOOTSCRAY,3011,Family Day Care,,Working Towards NQS
Small Ones Live & Learn Child Care Centre,"28 Joy Parade, NOBLE PARK, VIC 3174",NOBLE PARK,3174,Centre-Based Care,28,Working Towards NQS
SMART KINDER,"2 Salisbury Court, SYDENHAM, VIC 3037",SYDENHAM,3037,Centre-Based Care,59,Working Towards NQS
Smart Start Early Learning and Development Centre,"18-24 Grange Road, ALPHINGTON, VIC 3078",ALPHINGTON,3078,Centre-Based Care,120,Meeting NQS
Smart Start Family Day Care,"U 112  22-30 Wallace Ave, POINT COOK, VIC 3030",POINT COOK,3030,Family Day Care,,Working Towards NQS
Smartie Pants Early Learning & Development,"13-19 Old Diamond Creek Road, DIAMOND CREEK, VIC 3089",DIAMOND CREEK,3089,Centre-Based Care,90,Exceeding NQS
SmartOz Kidz,"472 Boronia Rd, WANTIRNA SOUTH, VIC 3152",WANTIRNA SOUTH,3152,Centre-Based Care,46,Provisional – Not Yet Assessed
Smiley Kids Family Day Care,"41 Mitchell Cres W, MEADOW HEIGHTS, VIC 3048",MEADOW HEIGHTS,3048,Family Day Care,,Provisional – Not Yet Assessed
Smith Street Children's Centre and Kindergarten,"200 Smith Street, THORNBURY, VIC 3071",THORNBURY,3071,Centre-Based Care,65,Meeting NQS
Snugglepotts Children's Centre,"43 Glen Iris Road, CAMBERWELL, VIC 3124",CAMBERWELL,3124,Centre-Based Care,36,Exceeding NQS
Snuggles Early Learning Centre,"552 - 554 Highbury Road, GLEN WAVERLEY, VIC 3150",GLEN WAVERLEY,3150,Centre-Based Care,62,Exceeding NQS
Solway PS OSHClub,"Winton Road, ASHBURTON, VIC 3147",ASHBURTON,3147,Centre-Based Care,54,Exceeding NQS
Somers Parade Kindergarten,"4 Somers Parade, ALTONA, VIC 3018",ALTONA,3018,Centre-Based Care,30,Exceeding NQS
Somers Preschool,"14 Ocean View Crescent, SOMERS, VIC 3927",SOMERS,3927,Centre-Based Care,25,Meeting NQS
Somers Primary School OSHC Program – BSC/ASC,"87 Camp Hill Road, SOMERS, VIC 3927",SOMERS,3927,Centre-Based Care,30,Working Towards NQS
Somerville Childcare and Kindergarten,"14-24 Gomms Road, SOMERVILLE, VIC 3912",SOMERVILLE,3912,Centre-Based Care,80,Meeting NQS
Somerville Kindergarten Inc,"Somerville Primary School  37 Eramosa Rd East, SOMERVILLE, VIC 3912",SOMERVILLE,3912,Centre-Based Care,38,Exceeding NQS
Sophia Mundi Steiner After care,"1 St Heliers Street, ABBOTSFORD, VIC 3067",ABBOTSFORD,3067,Centre-Based Care,12,Meeting NQS
Sorrento Preschool,"20 Darling Road, SORRENTO, VIC 3943",SORRENTO,3943,Centre-Based Care,50,Exceeding NQS
South Bendigo Kindergarten,"23 Somerville Street, BENDIGO SOUTH, VIC 3550",BENDIGO SOUTH,3550,Centre-Based Care,33,Working Towards NQS
South Castlemaine Kindergarten,"9 Etty Street, CASTLEMAINE, VIC 3450",CASTLEMAINE,3450,Centre-Based Care,29,Exceeding NQS
South Eastern Best Family Day Care,"1/71 Robinson Street, DANDENONG, VIC 3175",DANDENONG,3175,Family Day Care,,Meeting NQS
South Kingsville Preschool,"43 Paxton St, SOUTH KINGSVILLE, VIC 3015",SOUTH KINGSVILLE,3015,Centre-Based Care,30,Meeting NQS
South Melbourne Child Care,"5-11 Carter Street, ALBERT PARK, VIC 3206",ALBERT PARK,3206,Centre-Based Care,40,Exceeding NQS
South Morang Preschool,"75 Reid Street, SOUTH MORANG, VIC 3752",SOUTH MORANG,3752,Centre-Based Care,30,Meeting NQS
South Morang Preschool Inc - Riverside,"8 Doreen Rogen Way, SOUTH MORANG, VIC 3752",SOUTH MORANG,3752,Centre-Based Care,30,Exceeding NQS
South Mornington Preschool,"1 Downward Street, MORNINGTON SOUTH, VIC 3931",MORNINGTON SOUTH,3931,Centre-Based Care,29,Meeting NQS
South Sunshine Kindergarten,"31 Ardoyne Street, SUNSHINE, VIC 3020",SUNSHINE,3020,Centre-Based Care,29,Meeting NQS
South West Family Day Care,"147 - 155 Hogans Road, HOPPERS CROSSING, VIC 3029",HOPPERS CROSSING,3029,Family Day Care,,Meeting NQS
South West Vacation Care,"147 - 155 Hogans Road, HOPPERS CROSSING, VIC 3029",HOPPERS CROSSING,3029,Centre-Based Care,40,Meeting NQS
Southern Cross Montessori,"21 Henty Street, TORQUAY, VIC 3228",TORQUAY,3228,Centre-Based Care,28,Meeting NQS
Southern Grampians Shire Council Family Day Care,"2 Roberts Street, HAMILTON, VIC 3300",HAMILTON,3300,Family Day Care,,Meeting NQS
Southern Rise Children's Centre,"15 Cartwright Street, WODONGA, VIC 3690",WODONGA,3690,Centre-Based Care,114,Exceeding NQS
Southmoor Primary School OSHC,"2 Rica Street, MOORABBIN, VIC 3189",MOORABBIN,3189,Centre-Based Care,60,Meeting NQS
Southport UnitingCare Kindergarten,"136 Bridge Street, PORT MELBOURNE, VIC 3207",PORT MELBOURNE,3207,Centre-Based Care,29,Exceeding NQS
Sparrow Early Learning Alamanda,"12-14 Paradise Parade, POINT COOK, VIC 3030",POINT COOK,3030,Centre-Based Care,122,Meeting NQS
Sparrow Early Learning Manor Lakes,"6 Manor Lakes Boulevard, WYNDHAM VALE, VIC 3024",WYNDHAM VALE,3024,Centre-Based Care,125,Meeting NQS
Sparrow Early Learning Saltwater,"8 Parliament St, POINT COOK, VIC 3030",POINT COOK,3030,Centre-Based Care,114,Working Towards NQS
Sparrow Early Learning Tarneit,"20 Mercantour Bvd, TARNEIT, VIC 3029",TARNEIT,3029,Centre-Based Care,143,Provisional – Not Yet Assessed
Sparrow Early Learning Tarneit Central,"28 Marengo Street, TARNEIT, VIC 3029",TARNEIT,3029,Centre-Based Care,120,Working Towards NQS
Sparrow Early Learning Wyndham Waters,"1 Bronzewing Street, WILLIAMS LANDING, VIC 3027",WILLIAMS LANDING,3027,Centre-Based Care,80,Meeting NQS
Sparrow House Early Learning Keilor Downs,"7 Copernicus Way, KEILOR DOWNS, VIC 3038",KEILOR DOWNS,3038,Centre-Based Care,122,Provisional – Not Yet Assessed
Sparrow House Early Learning Lara,"31-33 Station Lake Rd, LARA, VIC 3212",LARA,3212,Centre-Based Care,130,Provisional – Not Yet Assessed
Sparrow House Early Learning Telford Park,"269 Halletts Way, DARLEY, VIC 3340",DARLEY,3340,Centre-Based Care,96,Provisional – Not Yet Assessed
Special World Family Day Care,"112A / 2 Murdoch Rd, SOUTH MORANG, VIC 3752",SOUTH MORANG,3752,Family Day Care,,Working Towards NQS
Specimen Hill Primary Combined OSHC,"Inglewood Street, GOLDEN SQUARE, VIC 3555",GOLDEN SQUARE,3555,Centre-Based Care,30,Working Towards NQS
Spensley Street Primary School,"193 Spensley St, CLIFTON HILL, VIC 3068",CLIFTON HILL,3068,Centre-Based Care,90,Exceeding NQS
Spensley Street Primary School Out of School Hours Care,"193 Spensley Street, CLIFTON HILL, VIC 3068",CLIFTON HILL,3068,Centre-Based Care,110,Working Towards NQS
Spring Gully Kindergarten,"113 Spring Gully Road, SPRING GULLY, VIC 3550",SPRING GULLY,3550,Centre-Based Care,58,Exceeding NQS
Springhill Drive Early Learning & Kinder,"2 Aleppo Place, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,92,Meeting NQS
Springside Kindergarten,"1A Shearman Court, KEYSBOROUGH, VIC 3173",KEYSBOROUGH,3173,Centre-Based Care,27,Exceeding NQS
Springside Kindergarten,"Becca Way, CAROLINE SPRINGS, VIC 3023",CAROLINE SPRINGS,3023,Centre-Based Care,83,Exceeding NQS
Springvale 1 World of Learning,"67 Balmoral Avenue, SPRINGVALE, VIC 3171",SPRINGVALE,3171,Centre-Based Care,60,Meeting NQS
Springvale 2 World of Learning,"20 Clive Street, SPRINGVALE, VIC 3171",SPRINGVALE,3171,Centre-Based Care,58,Working Towards NQS
Springvale Heights Out of School Hours Care - Wareham St,"32-52 Wareham Street, SPRINGVALE, VIC 3171",SPRINGVALE,3171,Centre-Based Care,35,Meeting NQS
Springvale Rise Primary Kindergarten,"32- 52 Wareham St, SPRINGVALE, VIC 3171",SPRINGVALE,3171,Centre-Based Care,66,Provisional – Not Yet Assessed
Springvale Service for Children Inc,"26-28 Lightwood Road, SPRINGVALE, VIC 3171",SPRINGVALE,3171,Centre-Based Care,107,Exceeding NQS
Springvalley Kindergarten,"41-43 Clarke Road, SPRINGVALE SOUTH, VIC 3172",SPRINGVALE SOUTH,3172,Centre-Based Care,29,Exceeding NQS
Ss Peter & Paul's Out of School Hours Care,"16 Beverley Street, DONCASTER EAST, VIC 3109",DONCASTER EAST,3109,Centre-Based Care,30,Meeting NQS
St Agnes Primary School OSHC - Extend,"18 Peterson Street, HIGHETT, VIC 3190",HIGHETT,3190,Centre-Based Care,45,Meeting NQS
St Aidans Preschool,"5 James Street, STRATHMORE, VIC 3041",STRATHMORE,3041,Centre-Based Care,28,Meeting NQS
St Albans East Preschool,"Cnr Harmon Av & Station Av, ST ALBANS, VIC 3021",ST ALBANS,3021,Centre-Based Care,33,Meeting NQS
St Albans Main Road East Early Learning Centre,"252 - 256 Main Road East, ST ALBANS, VIC 3021",ST ALBANS,3021,Centre-Based Care,120,Exceeding NQS
St Albans Meadows PS OSHC - Extend,"2 Laurel St, ST ALBANS, VIC 3021",ST ALBANS,3021,Centre-Based Care,40,Provisional – Not Yet Assessed
St Albans North Preschool,"42 Fox Street, ST ALBANS NORTH, VIC 3021",ST ALBANS NORTH,3021,Centre-Based Care,33,Meeting NQS
St Albans Park Kindergarten,"43-53 Homestead Drive, ST ALBANS PARK, VIC 3219",ST ALBANS PARK,3219,Centre-Based Care,34,Exceeding NQS
St Albans Sweet Sounds Early Learning Centre,"27-29 Elizabeth Street, ST ALBANS, VIC 3021",ST ALBANS,3021,Centre-Based Care,94,Exceeding NQS
St Albans West Preschool,"Cnr Andrew Rd & Stevens Rd, ST ALBANS, VIC 3021",ST ALBANS,3021,Centre-Based Care,30,Exceeding NQS
St Alipius Kindergarten,"78 Victoria Street, BALLARAT, VIC 3350",BALLARAT,3350,Centre-Based Care,28,Working Towards NQS
St Aloysius After School Care Program,"Cromwell Street, CAULFIELD, VIC 3162",CAULFIELD,3162,Centre-Based Care,40,Working Towards NQS
St Andrew's Child Care Centre,"32 Ridgway Street, MIRBOO NORTH, VIC 3871",MIRBOO NORTH,3871,Centre-Based Care,42,Meeting NQS
St Andrews Christian College Outside School Hours Care,"510 Burwood Highway, WANTIRNA SOUTH, VIC 3152",WANTIRNA SOUTH,3152,Centre-Based Care,60,Meeting NQS
St Andrews Kindergarten,"275 Barkly Street, ARARAT, VIC 3377",ARARAT,3377,Centre-Based Care,30,Meeting NQS
St Andrews Kindergarten,"29 St Kinnord Street, ABERFELDIE, VIC 3040",ABERFELDIE,3040,Centre-Based Care,33,Exceeding NQS
St Andrew's Primary School - OSHC,"96 Bunney Road, CLAYTON SOUTH, VIC 3169",CLAYTON SOUTH,3169,Centre-Based Care,60,Meeting NQS
St Andrews Primary School Outside School Hours Care,"Caledonia Street, ST ANDREWS, VIC 3761",ST ANDREWS,3761,Centre-Based Care,15,Working Towards NQS
St Andrews Sunbury Kindergarten,"2 Barkly Street, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,60,Exceeding NQS
St Andrew's Uniting Care Kindergarten,"210 Sutton Street, WARRAGUL, VIC 3820",WARRAGUL,3820,Centre-Based Care,30,Meeting NQS
St Andrews Uniting Church Kindergarten,"85-87 Gillies Street, FAIRFIELD, VIC 3078",FAIRFIELD,3078,Centre-Based Care,27,Meeting NQS
St Anne's OSHClub,"16 Stewarts Lane, SUNBURY, VIC 3429",SUNBURY,3429,Centre-Based Care,70,Meeting NQS
St Anthony's Alphington OSHClub,"52 Austin Street, ALPHINGTON, VIC 3078",ALPHINGTON,3078,Centre-Based Care,45,Exceeding NQS
St Anthony's OSHC,"90 Buckley street, NOBLE PARK, VIC 3174",NOBLE PARK,3174,Centre-Based Care,30,Working Towards NQS
St Anthony's Primary OSHClub,"1 Wilson Road, MELTON SOUTH, VIC 3338",MELTON SOUTH,3338,Centre-Based Care,100,Exceeding NQS
St Anthony's PS (Lara) OSHC - Extend,"St Anthony's School  90-100 Kees Rd, LARA, VIC 3212",LARA,3212,Centre-Based Care,40,Provisional – Not Yet Assessed
St Arnaud Children's Precinct,"5 Walker Street, ST ARNAUD, VIC 3478",ST ARNAUD,3478,Centre-Based Care,90,Meeting NQS
St Augustine’s Anglican Kindergarten,"24 Rostrevor Parade, MONT ALBERT NORTH, VIC 3129",MONT ALBERT NORTH,3129,Centre-Based Care,50,Exceeding NQS
St Augustine's After School Care,"St Augustine's Primary School  88-98 Golf Links Rd, FRANKSTON SOUTH, VIC 3199",FRANKSTON SOUTH,3199,Centre-Based Care,80,Working Towards NQS
St Augustines OSHC,"Augustines Way, KEILOR, VIC 3036",KEILOR,3036,Centre-Based Care,60,Exceeding NQS
St Augustines OSHClub,"71 Somerville Road, YARRAVILLE, VIC 3013",YARRAVILLE,3013,Centre-Based Care,60,Exceeding NQS
St Augustine's PS OSHC - Extend,"Osburn Street, WODONGA, VIC 3690",WODONGA,3690,Centre-Based Care,40,Exceeding NQS
St Benedict's PS OSHC - Extend,"3-9 Central Ave, BURWOOD, VIC 3125",BURWOOD,3125,Centre-Based Care,60,Meeting NQS
St Bernard's Out of School Hours Care,"36 Patterson Street, COBURG EAST, VIC 3058",COBURG EAST,3058,Centre-Based Care,55,Meeting NQS
St Bernards School OSHC,"19A Gisborne Road, BACCHUS MARSH, VIC 3340",BACCHUS MARSH,3340,Centre-Based Care,50,Working Towards NQS
St Brendan's Kindergarten,"25 Bryant Street, FLEMINGTON, VIC 3031",FLEMINGTON,3031,Centre-Based Care,29,Meeting NQS
St Carlo Borromeo OSHClub,"5-9 Drummond Street, GREENVALE, VIC 3059",GREENVALE,3059,Centre-Based Care,60,Meeting NQS
St Catherine's Early Education Centre,"35-37 Canning Street, NORTH MELBOURNE, VIC 3051",NORTH MELBOURNE,3051,Centre-Based Care,73,Meeting NQS
St Catherines Early Learning Centre,"27 Heyington Place, TOORAK, VIC 3142",TOORAK,3142,Centre-Based Care,108,Exceeding NQS
St Catherine's of Siena OSHClub,"Bulmans Road, WEST MELTON, VIC 3337",WEST MELTON,3337,Centre-Based Care,30,Exceeding NQS
St Catherine's OSHClub Moorabbin,"St Catherines Primary School  14-28 Fletcher St, MOORABBIN, VIC 3189",MOORABBIN,3189,Centre-Based Care,25,Provisional – Not Yet Assessed
St Catherine's PS OSHC - Extend,"2 Lascelles Drive, LALOR WEST, VIC 3075",LALOR WEST,3075,Centre-Based Care,24,Working Towards NQS
St Christophers OSHC Program,"34 Roberts Road, AIRPORT WEST, VIC 3042",AIRPORT WEST,3042,Centre-Based Care,90,Meeting NQS
ST CLARE'S EARLY LEARNING CENTRE,"95 Majestic Dr, OFFICER, VIC 3809",OFFICER,3809,Centre-Based Care,66,Meeting NQS
St Clare's PS OSHC - Extend,"Harbard Street, THOMASTOWN, VIC 3074",THOMASTOWN,3074,Centre-Based Care,24,Meeting NQS
St Columba's Before and After Care,"24 Glenhuntly Road, ELWOOD, VIC 3184",ELWOOD,3184,Centre-Based Care,60,Working Towards NQS
St Columba's Community Kindergarten,"131 Raymond Street, SALE, VIC 3850",SALE,3850,Centre-Based Care,30,Exceeding NQS
St Dominic Savio Early Learning Centre,"19 Donald Street, CLAYTON, VIC 3168",CLAYTON,3168,Centre-Based Care,79,Meeting NQS
St Dunstan's Kindergarten,"163B Wattle Valley Road, CAMBERWELL, VIC 3124",CAMBERWELL,3124,Centre-Based Care,27,Meeting NQS
St Elizabeth OSHC,"111 Bakers Road, DANDENONG, VIC 3175",DANDENONG,3175,Centre-Based Care,60,Meeting NQS
St Faith's Child Care and Early Learning Centre,"56 Mountain View Road, MONTMORENCY, VIC 3094",MONTMORENCY,3094,Centre-Based Care,80,Meeting NQS
St Finbar's Outside School Hours Care,"90 Centre Road,, BRIGHTON EAST, VIC 3187",BRIGHTON EAST,3187,Centre-Based Care,60,Working Towards NQS
St Francis De Sales OSHClub,"626 Pascoe Vale Road, OAK PARK, VIC 3046",OAK PARK,3046,Centre-Based Care,60,Meeting NQS
St Francis of Assisi Out of School Care Program,"312 Childs Road, MILL PARK, VIC 3082",MILL PARK,3082,Centre-Based Care,148,Exceeding NQS
St Francis Xavier OSHClub,"90 Mayona Road, MONTMORENCY, VIC 3094",MONTMORENCY,3094,Centre-Based Care,60,Exceeding NQS
St Georges Rd Combined Care,"120 St Georges Road, SHEPPARTON, VIC 3630",SHEPPARTON,3630,Centre-Based Care,40,Meeting NQS
St Helena Preschool,"22-28 Wallowa Road, ELTHAM NORTH, VIC 3095",ELTHAM NORTH,3095,Centre-Based Care,30,Exceeding NQS
St Hellier Street Child Day Care,"95 St Hellier Street, HEIDELBERG HEIGHTS, VIC 3081",HEIDELBERG HEIGHTS,3081,Centre-Based Care,41,Exceeding NQS
St James OSHClub,"6 St James Cl, BRIGHTON, VIC 3186",BRIGHTON,3186,Centre-Based Care,45,Meeting NQS
St John The Baptist (Sandringham) Kindergarten,"16 D'arcy Avenue, SANDRINGHAM, VIC 3191",SANDRINGHAM,3191,Centre-Based Care,30,Exceeding NQS
St John's Anglican Kindergarten,"86 Clendon Road, TOORAK, VIC 3142",TOORAK,3142,Centre-Based Care,30,Exceeding NQS
St Johns Kindergarten,"9 Toorak Avenue, CROYDON, VIC 3136",CROYDON,3136,Centre-Based Care,30,Exceeding NQS
St Johns Lutheran Kindergarten,"33 Aberdeen Street, NEWTOWN, VIC 3220",NEWTOWN,3220,Centre-Based Care,27,Exceeding NQS
St John's Lutheran School OSHC - Extend,"33 Aberdeen Street, NEWTOWN, VIC 3220",NEWTOWN,3220,Centre-Based Care,95,Meeting NQS
St John's OSHClub,"55 Cape Street, HEIDELBERG, VIC 3084",HEIDELBERG,3084,Centre-Based Care,60,Meeting NQS
St John's Parish OSHC,"16 Tocumwal Road, NUMURKAH, VIC 3636",NUMURKAH,3636,Centre-Based Care,25,Working Towards NQS
St Johns Preschool,"2 Carmichael Road, OAKLEIGH, VIC 3166",OAKLEIGH,3166,Centre-Based Care,30,Exceeding NQS
St John's Primary School OSHC - Extend,"Regal Avenue, THOMASTOWN, VIC 3074",THOMASTOWN,3074,Centre-Based Care,35,Meeting NQS
St Joseph Parish After School Care Benalla,"13-17 Wedge Street, BENALLA, VIC 3672",BENALLA,3672,Centre-Based Care,40,Meeting NQS
St Joseph's Black Rock OSHC,"544 Balcombe Road, BLACK ROCK, VIC 3193",BLACK ROCK,3193,Centre-Based Care,45,Working Towards NQS
St Joseph's OSHClub,"185 Hope Street, BRUNSWICK WEST, VIC 3055",BRUNSWICK WEST,3055,Centre-Based Care,50,Meeting NQS
St Joseph's OSHClub Elsternwick,"28 Sandham St, ELSTERNWICK, VIC 3185",ELSTERNWICK,3185,Centre-Based Care,45,Meeting NQS
St Joseph's Primary School OSHC,"49 Stanhope Road, MALVERN, VIC 3144",MALVERN,3144,Centre-Based Care,36,Exceeding NQS
St Joseph's PS (Northcote) OSHC - Extend,"39 James St, NORTHCOTE, VIC 3070",NORTHCOTE,3070,Centre-Based Care,28,Meeting NQS
St Joseph's School OSHC,"571 Glenferrie Road, HAWTHORN, VIC 3122",HAWTHORN,3122,Centre-Based Care,60,Working Towards NQS
St Joseph's Springvale OSHC,"33 St John's Avenue, SPRINGVALE SOUTH, VIC 3172",SPRINGVALE SOUTH,3172,Centre-Based Care,45,Meeting NQS
St Kevin's Out of Hours School Care Centre,"76 Glen Orme Ave, ORMOND, VIC 3204",ORMOND,3204,Centre-Based Care,64,Meeting NQS
St Kilda & Balaclava Kindergarten,"23 Nelson Street, BALACLAVA, VIC 3183",BALACLAVA,3183,Centre-Based Care,55,Exceeding NQS
St Kilda Park Primary School OSHClub,"68 Fitzroy Street, ST KILDA, VIC 3182",ST KILDA,3182,Centre-Based Care,60,Meeting NQS
St Kilda Steiner Kindergarten,"435 Inkerman Street, ST KILDA EAST, VIC 3183",ST KILDA EAST,3183,Centre-Based Care,24,Meeting NQS
St Lawrence OSHClub,"93a Capesthorne Dr, DERRIMUT, VIC 3030",DERRIMUT,3030,Centre-Based Care,50,Provisional – Not Yet Assessed
St Leonard's College Early Learning Centre-Brighton,"163 South Road, BRIGHTON EAST, VIC 3187",BRIGHTON EAST,3187,Centre-Based Care,92,Exceeding NQS
St Leonard's College OSHC,"163 South Road, BRIGHTON EAST, VIC 3187",BRIGHTON EAST,3187,Centre-Based Care,102,Meeting NQS
St Linus Kindergarten,"11 Delta Avenue, MERLYNSTON, VIC 3058",MERLYNSTON,3058,Centre-Based Care,28,Exceeding NQS
St Louis Outside School Hours Care,"37 Dolphin Street, ASPENDALE, VIC 3195",ASPENDALE,3195,Centre-Based Care,75,Meeting NQS
St Lukes Highton Kindergarten,"172 Barrabool Road, HIGHTON, VIC 3216",HIGHTON,3216,Centre-Based Care,27,Meeting NQS
